region,facet,level,variable,cluster_name,value,domain
APAC,onet_task,0,onet_task_count,troubleshoot network or connectivity problems for users or user groups.,265,Software_Development
APAC,onet_task,0,onet_task_count,tutor and assist children individually or in small groups to help them master assignments and to reinforce learning concepts presented by teachers.,261,Education_Training
APAC,onet_task,0,onet_task_count,participate in the work of subordinates to facilitate productivity or to overcome difficult aspects of work.,261,Creative_Communications
APAC,onet_task,0,onet_task_count,modify and customize commercial programs for internal needs.,255,Software_Development
APAC,onet_task,0,onet_task_count,write computer programs or scripts to be used in querying databases.,252,Software_Development
APAC,onet_task,0,onet_task_count,develop instructional materials and conduct in-service and community-based educational programs.,244,Education_Training
APAC,onet_task,0,onet_task_count,analyze experimental data and interpret results to write reports and summaries of findings.,226,Research_Analysis
APAC,onet_task,0,onet_task_count,consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,219,Software_Development
APAC,onet_task,0,onet_task_count,conduct materials test and analysis using tools and equipment and applying engineering knowledge.,205,Professional_Services
APAC,onet_task,0,onet_task_count,develop curricula and plan course content and methods of instruction.,204,Education_Training
APAC,onet_task,0,onet_task_count,design and create special programs for tasks such as statistical analysis and data entry and cleaning.,203,Research_Analysis
APAC,onet_task,0,onet_task_count,prepare appropriate formatting to data sets as requested.,202,Administrative_Support
APAC,onet_task,0,onet_task_count,analyze system performance or operational requirements.,190,Research_Analysis
APAC,onet_task,0,onet_task_count,prepare management reports defining and evaluating problems and recommending solutions.,190,Business_Management
APAC,onet_task,0,onet_task_count,counsel workers about job and career-related issues.,188,Healthcare_Medical
APAC,onet_task,0,onet_task_count,analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,181,Financial_Services
APAC,onet_task,0,onet_task_count,evaluate or recommend software for testing or bug tracking.,181,Administrative_Support
APAC,onet_task,0,onet_task_count,observe and evaluate students' work to determine progress and make suggestions for improvement.,174,Education_Training
APAC,onet_task,0,onet_task_count,greet customers and ascertain what each customer wants or needs.,169,Customer_Service
APAC,onet_task,0,onet_task_count,provide individual support or counseling in general wellness or nutrition.,167,Healthcare_Medical
APAC,onet_task,0,onet_task_count,plan parties or other special events and services.,166,Customer_Service
APAC,onet_task,0,onet_task_count,develop methods for integrating different products so they work properly together such as customizing commercial databases to fit specific needs.,160,Administrative_Support
APAC,onet_task,0,onet_task_count,write computer or microprocessor software programs.,155,Software_Development
APAC,onet_task,0,onet_task_count,advise students on academic and vocational curricula and on career issues.,153,Education_Training
APAC,onet_task,0,onet_task_count,evaluate sources of information to determine any limitations in terms of reliability or usability.,146,Administrative_Support
APAC,onet_task,0,onet_task_count,develop concepts or creative ideas for craft objects.,145,Creative_Communications
APAC,onet_task,0,onet_task_count,analyze characteristics of animals to identify and classify them.,140,Research_Analysis
APAC,onet_task,0,onet_task_count,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,139,Business_Management
APAC,onet_task,0,onet_task_count,develop instructional materials and products for technology-based redesign of courses.,137,Education_Training
APAC,onet_task,0,onet_task_count,develop or implement procedures for ongoing web site revision.,136,Software_Development
APAC,onet_task,0,onet_task_count,provide system design and integration recommendations.,133,Software_Development
APAC,onet_task,0,onet_task_count,evaluate or recommend server hardware or software.,132,Software_Development
APAC,onet_task,0,onet_task_count,recommend and provide advice on a wide variety of products and services.,131,Customer_Service
APAC,onet_task,0,onet_task_count,adapt instructional content or delivery methods for different levels or types of learners.,128,Education_Training
APAC,onet_task,0,onet_task_count,explain federal and state tax laws to individuals and companies.,124,Financial_Services
APAC,onet_task,0,onet_task_count,use nondisciplinary tools and equipment such as a computer.,121,Administrative_Support
APAC,onet_task,0,onet_task_count,provide technical support or assistance to chemists or engineers.,120,Software_Development
APAC,onet_task,0,onet_task_count,prepare responses to correspondence containing routine inquiries.,110,Administrative_Support
APAC,onet_task,0,onet_task_count,synthesize current business intelligence or trend data to support recommendations for action.,109,Customer_Service
APAC,onet_task,0,onet_task_count,analyze information obtained from management to conceptualize and define operational problems.,108,Business_Management
APAC,onet_task,0,onet_task_count,prepare technical reports and recommendations based upon research outcomes.,105,Research_Analysis
APAC,onet_task,0,onet_task_count,use computer software to generate new images.,104,Software_Development
APAC,onet_task,0,onet_task_count,use models to simulate the behavior of animated objects in the finished sequence.,104,Administrative_Support
APAC,onet_task,0,onet_task_count,consult with customers about software system design and maintenance.,101,Software_Development
APAC,onet_task,0,onet_task_count,advise clients on financial and legal matters such as investments and taxes.,100,Financial_Services
APAC,onet_task,0,onet_task_count,develop and maintain computer databases.,97,Administrative_Support
APAC,onet_task,0,onet_task_count,analyze target companies or investment opportunities to inform investment decisions.,96,Research_Analysis
APAC,onet_task,0,onet_task_count,write press releases or other media communications to promote clients.,94,Creative_Communications
APAC,onet_task,0,onet_task_count,monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,92,Creative_Communications
APAC,onet_task,0,onet_task_count,teach classes and present self-help or information sessions on subjects related to education and career planning.,90,Education_Training
APAC,onet_task,0,onet_task_count,respond to customer inquiries or complaints.,90,Customer_Service
APAC,onet_task,0,onet_task_count,create custom illustrations or other graphic elements.,89,Creative_Communications
APAC,onet_task,0,onet_task_count,prepare and deliver sermons or other talks.,85,Administrative_Support
APAC,onet_task,0,onet_task_count,direct or provide home health services.,82,Healthcare_Medical
APAC,onet_task,0,onet_task_count,teach political science.,79,Education_Training
APAC,onet_task,0,onet_task_count,advise clients on how they could be helped by counseling.,77,Customer_Service
APAC,onet_task,0,onet_task_count,study documentation or other information for new scientific or technical products.,73,Research_Analysis
APAC,onet_task,0,onet_task_count,study the structure and composition of food or the changes foods undergo in storage and processing.,71,Research_Analysis
APAC,onet_task,0,onet_task_count,develop or analyze information to assess the current or future financial status of firms.,70,Research_Analysis
APAC,onet_task,0,onet_task_count,explain stock market terms or trading practices to clients.,66,Financial_Services
APAC,onet_task,0,onet_task_count,seek and provide information to help companies determine their position in the marketplace.,65,Financial_Services
APAC,onet_task,0,onet_task_count,respond to general inquiries or requests from the public.,65,Administrative_Support
APAC,onet_task,0,onet_task_count,read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,65,Education_Training
APAC,onet_task,0,onet_task_count,prepare or proctor examinations.,64,Administrative_Support
APAC,onet_task,0,onet_task_count,program electronic equipment.,61,Software_Development
APAC,onet_task,0,onet_task_count,write original literary pieces.,60,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare reports and document project activities and data.,57,Administrative_Support
APAC,onet_task,0,onet_task_count,program computerized graphic effects.,55,Creative_Communications
APAC,onet_task,0,onet_task_count,develop or implement marketing strategies.,55,Creative_Communications
APAC,onet_task,0,onet_task_count,interpret diagnostic test results for deviations from normal.,55,Administrative_Support
APAC,onet_task,0,onet_task_count,analyze patrons' requests to determine needed information and assist in furnishing or locating that information.,55,Research_Analysis
APAC,onet_task,0,onet_task_count,review manuscripts for publication in books and professional journals.,54,Administrative_Support
APAC,onet_task,0,onet_task_count,provide technical customer service.,51,Customer_Service
APAC,onet_task,0,onet_task_count,develop or direct software system testing or validation procedures.,49,Software_Development
APAC,onet_task,0,onet_task_count,transcribe recorded proceedings in accordance with established formats.,48,Administrative_Support
APAC,onet_task,0,onet_task_count,design or develop automated testing tools.,48,Creative_Communications
APAC,onet_task,0,onet_task_count,direct software programming and development of documentation.,46,Software_Development
APAC,onet_task,0,onet_task_count,develop and document database architectures.,46,Administrative_Support
APAC,onet_task,0,onet_task_count,offer advice on the purchase or sale of particular securities.,44,Financial_Services
APAC,onet_task,0,onet_task_count,compile bibliographies of specialized materials for outside reading assignments.,44,Administrative_Support
APAC,onet_task,0,onet_task_count,complete form letters in response to requests or problems identified by correspondence.,44,Administrative_Support
APAC,onet_task,0,onet_task_count,provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,41,Customer_Service
APAC,onet_task,0,onet_task_count,develop standards and guidelines to guide the use and acquisition of software and to protect vulnerable information.,41,Professional_Services
APAC,onet_task,0,onet_task_count,write about and present research findings for a variety of specialized and general audiences.,40,Research_Analysis
APAC,onet_task,0,onet_task_count,measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,40,Research_Analysis
APAC,onet_task,0,onet_task_count,compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.,40,Creative_Communications
APAC,onet_task,0,onet_task_count,interpret government regulations and applicable codes to ensure compliance.,39,Professional_Services
APAC,onet_task,0,onet_task_count,develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,39,Research_Analysis
APAC,onet_task,0,onet_task_count,compile and format image data to increase its usefulness.,38,Administrative_Support
APAC,onet_task,0,onet_task_count,write detailed functional specifications that document the hardware development process and support hardware introduction.,38,Customer_Service
APAC,onet_task,0,onet_task_count,write reports on research findings and implications to contribute to general knowledge and to suggest potential changes in organizational functioning.,38,Research_Analysis
APAC,onet_task,0,onet_task_count,advise students on academic and vocational curricula and career issues.,37,Education_Training
APAC,onet_task,0,onet_task_count,greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,37,Business_Management
APAC,onet_task,0,onet_task_count,write and code logical and physical database descriptions and specify identifiers of database to management system or direct others in coding descriptions.,37,Business_Management
APAC,onet_task,0,onet_task_count,study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,37,Research_Analysis
APAC,onet_task,0,onet_task_count,plan and price menu items.,37,Administrative_Support
APAC,onet_task,0,onet_task_count,review procedures in database management system manuals for making changes to database.,34,Software_Development
APAC,onet_task,0,onet_task_count,arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,34,Creative_Communications
APAC,onet_task,0,onet_task_count,record symbols on computer storage media and use computer aided transcription to translate and display them as text.,34,Administrative_Support
APAC,onet_task,0,onet_task_count,develop and document style guidelines for web site content.,33,Software_Development
APAC,onet_task,0,onet_task_count,help children with homework and school work.,33,Customer_Service
APAC,onet_task,0,onet_task_count,research and identify potential customers for products or services.,32,Customer_Service
APAC,onet_task,0,onet_task_count,conduct market research and analyze industry trends.,32,Research_Analysis
APAC,onet_task,0,onet_task_count,provide technical support for robotic systems.,32,Software_Development
APAC,onet_task,0,onet_task_count,perform security analyses of developed or packaged software components.,31,Administrative_Support
APAC,onet_task,0,onet_task_count,produce rough and finished graphics and graphic designs.,29,Creative_Communications
APAC,onet_task,0,onet_task_count,develop software applications or programming to use for statistical modeling and graphic analysis.,29,Software_Development
APAC,onet_task,0,onet_task_count,identify methods for interfacing web application technologies with enterprise resource planning or other system software.,28,Software_Development
APAC,onet_task,0,onet_task_count,develop data models and databases.,27,Administrative_Support
APAC,onet_task,0,onet_task_count,write research reports and other publications to document and communicate research findings.,26,Research_Analysis
APAC,onet_task,0,onet_task_count,analyze market conditions to determine optimum times to execute securities transactions.,26,Financial_Services
APAC,onet_task,0,onet_task_count,write technical documents or academic articles to communicate study results or economic forecasts.,25,Research_Analysis
APAC,onet_task,0,onet_task_count,record and edit the minutes of meetings and distribute to appropriate officials or staff members.,25,Administrative_Support
APAC,onet_task,0,onet_task_count,provide employees with guidance in handling difficult or complex problems or in resolving escalated complaints or disputes.,23,Administrative_Support
APAC,onet_task,0,onet_task_count,compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.,23,Administrative_Support
APAC,onet_task,0,onet_task_count,create content strategies for digital media.,23,Creative_Communications
APAC,onet_task,0,onet_task_count,teach undergraduate level courses.,23,Education_Training
APAC,onet_task,0,onet_task_count,document technical functions and specifications for new or proposed content management systems.,23,Business_Management
APAC,onet_task,0,onet_task_count,plan and follow the most efficient routes for delivering goods.,23,Administrative_Support
APAC,onet_task,0,onet_task_count,develop specialized computer software routines to customize and integrate image analysis.,22,Software_Development
APAC,onet_task,0,onet_task_count,explain and demonstrate artistic techniques.,21,Creative_Communications
APAC,onet_task,0,onet_task_count,use informatics science to design or implement health information technology applications to resolve clinical or health care administrative problems.,20,Healthcare_Medical
APAC,onet_task,0,onet_task_count,monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,20,Financial_Services
APAC,onet_task,0,onet_task_count,write and edit news stories from information collected by reporters and other sources.,20,Administrative_Support
APAC,onet_task,0,onet_task_count,retrieve information from central databases for storage in a library's computer.,20,Administrative_Support
APAC,onet_task,0,onet_task_count,adapt text to accommodate musical requirements of composers and singers.,18,Administrative_Support
APAC,onet_task,0,onet_task_count,examine specimens using microscopes to evaluate specimen quality.,18,Research_Analysis
APAC,onet_task,0,onet_task_count,design and implement warehouse database structures.,18,Creative_Communications
APAC,onet_task,0,onet_task_count,coordinate implementation of computer system plan with establishment personnel and outside vendors.,18,Business_Management
APAC,onet_task,0,onet_task_count,process and review employment applications to evaluate qualifications or eligibility of applicants.,18,Administrative_Support
APAC,onet_task,0,onet_task_count,research hardware or software products to meet technical networking or security needs.,18,Research_Analysis
APAC,onet_task,0,onet_task_count,teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,18,Professional_Services
APAC,onet_task,0,onet_task_count,prepare forms or agreements to complete sales.,17,Creative_Communications
APAC,onet_task,0,onet_task_count,advise or assist in obtaining patents or meeting other legal requirements.,17,Administrative_Support
APAC,onet_task,0,onet_task_count,debug robotics programs.,17,Software_Development
APAC,onet_task,0,onet_task_count,formulate strategic plans for the institution.,17,Business_Management
APAC,onet_task,0,onet_task_count,write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,17,Research_Analysis
APAC,onet_task,0,onet_task_count,analyze problems to develop solutions involving computer hardware and software.,17,Research_Analysis
APAC,onet_task,0,onet_task_count,develop system interaction or sequence diagrams.,17,Software_Development
APAC,onet_task,0,onet_task_count,develop instruction or training roadmaps for online and blended learning programs.,17,Education_Training
APAC,onet_task,0,onet_task_count,teach patients how to deal constructively with their emotions.,16,Education_Training
APAC,onet_task,0,onet_task_count,provide information from the institution's holdings to other curators and to the public.,16,Administrative_Support
APAC,onet_task,0,onet_task_count,encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,16,Administrative_Support
APAC,onet_task,0,onet_task_count,evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,16,Business_Management
APAC,onet_task,0,onet_task_count,provide applicants with assistance in completing application forms such as those for job referrals or unemployment compensation claims.,16,Customer_Service
APAC,onet_task,0,onet_task_count,compile and analyze data obtained from monitoring or diagnostic tests.,16,Research_Analysis
APAC,onet_task,0,onet_task_count,prepare functional or technical documentation for data warehouses.,16,Administrative_Support
APAC,onet_task,0,onet_task_count,draw conclusions or make predictions based on data summaries or statistical analyses.,16,Research_Analysis
APAC,onet_task,0,onet_task_count,provide technical support to clients in the implementation of designed instruction or in task analyses and instructional systems design.,16,Education_Training
APAC,onet_task,0,onet_task_count,write instructional articles on designated subjects.,15,Education_Training
APAC,onet_task,0,onet_task_count,identify and respond to emergency physical or mental health situations.,15,Healthcare_Medical
APAC,onet_task,0,onet_task_count,prepare comprehensive interpretive reports of findings.,15,Research_Analysis
APAC,onet_task,0,onet_task_count,collect data through surveys or experimentation.,15,Research_Analysis
APAC,onet_task,0,onet_task_count,provide guidelines for implementing secure systems to customers or installation teams.,15,Customer_Service
APAC,onet_task,0,onet_task_count,greet customers entering establishments.,15,Customer_Service
APAC,onet_task,0,onet_task_count,perform risk assessments and execute tests of data processing system to ensure functioning of data processing activities and security measures.,15,Software_Development
APAC,onet_task,0,onet_task_count,review employment applications and job orders to match applicants with job requirements.,15,Administrative_Support
APAC,onet_task,0,onet_task_count,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,15,Research_Analysis
APAC,onet_task,0,onet_task_count,manage client portfolios,0,Business_Management
APAC,onet_task,0,onet_task_count,explain to customers the different types of loans and credit options that are available,0,Financial_Services
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as quantum mechanics,0,Education_Training
APAC,onet_task,0,onet_task_count,prepare specifications,0,Professional_Services
APAC,onet_task,0,onet_task_count,promote sales of properties through advertisements,0,Creative_Communications
APAC,onet_task,0,onet_task_count,provide information about local features,0,Administrative_Support
APAC,onet_task,0,onet_task_count,compile and study occupational,0,Research_Analysis
APAC,onet_task,0,onet_task_count,provide advice and consultation on economic relationships to businesses,0,Financial_Services
APAC,onet_task,0,onet_task_count,develop web site maps,0,Software_Development
APAC,onet_task,0,onet_task_count,develop teaching materials,0,Education_Training
APAC,onet_task,0,onet_task_count,compile reports,0,Administrative_Support
APAC,onet_task,0,onet_task_count,provide advice to clients on a contract basis,0,Customer_Service
APAC,onet_task,0,onet_task_count,prepare data for processing by organizing information,0,Administrative_Support
APAC,onet_task,0,onet_task_count,instruct students in the knowledge and skills required in a specific occupation or occupational field,0,Education_Training
APAC,onet_task,0,onet_task_count,take dictation using shorthand,0,Administrative_Support
APAC,onet_task,0,onet_task_count,write advertising copy for use by publication,0,Creative_Communications
APAC,onet_task,0,onet_task_count,review class material with students by discussing text,0,Education_Training
APAC,onet_task,0,onet_task_count,determine sources of web page or server problems,0,Software_Development
APAC,onet_task,0,onet_task_count,plan,0,Administrative_Support
APAC,onet_task,0,onet_task_count,identify,0,Administrative_Support
APAC,onet_task,0,onet_task_count,set up and operate specialized or standard test equipment to diagnose,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,answer customers' questions about products,0,Customer_Service
APAC,onet_task,0,onet_task_count,plan menus or diets or guide individuals or families in food selection,0,Administrative_Support
APAC,onet_task,0,onet_task_count,consult with writers,0,Administrative_Support
APAC,onet_task,0,onet_task_count,test machines,0,Administrative_Support
APAC,onet_task,0,onet_task_count,generate standard or custom reports summarizing business,0,Business_Management
APAC,onet_task,0,onet_task_count,recommend,0,Administrative_Support
APAC,onet_task,0,onet_task_count,perform routine system administrative functions such as troubleshooting,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop and maintain computerized record management systems to store and process data such as personnel activities and information,0,Business_Management
APAC,onet_task,0,onet_task_count,develop business methods and procedures,0,Business_Management
APAC,onet_task,0,onet_task_count,analyze organic or inorganic compounds to determine chemical or physical properties,0,Research_Analysis
APAC,onet_task,0,onet_task_count,evaluate code to ensure that it is valid,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop transactional web applications,0,Software_Development
APAC,onet_task,0,onet_task_count,design,0,Creative_Communications
APAC,onet_task,0,onet_task_count,prepare reports or recommendations,0,Administrative_Support
APAC,onet_task,0,onet_task_count,compute moisture or salt content,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students and the community on topics such as ethics,0,Education_Training
APAC,onet_task,0,onet_task_count,troubleshoot problems involving office equipment,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop and maintain the company's corporate image and identity,0,Business_Management
APAC,onet_task,0,onet_task_count,locate and review research articles or environmental,0,Research_Analysis
APAC,onet_task,0,onet_task_count,develop or manage integrated security controls to ensure confidentiality,0,Business_Management
APAC,onet_task,0,onet_task_count,record the exact locations and conditions of artifacts uncovered in diggings or surveys,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare and present summaries and analyses of survey data,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct research in a particular field of knowledge and publish findings in scholarly journals,0,Research_Analysis
APAC,onet_task,0,onet_task_count,use computer skills and software to manage web sites or databases,0,Software_Development
APAC,onet_task,0,onet_task_count,address the relationships of quantities,0,Administrative_Support
APAC,onet_task,0,onet_task_count,provide technical advice on the use of current instructional technologies,0,Education_Training
APAC,onet_task,0,onet_task_count,prepare detailed network specifications,0,Software_Development
APAC,onet_task,0,onet_task_count,conduct nutritional assessments of individuals,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,develop and test theories,0,Administrative_Support
APAC,onet_task,0,onet_task_count,create finished art work as decoration,0,Creative_Communications
APAC,onet_task,0,onet_task_count,review written,0,Administrative_Support
APAC,onet_task,0,onet_task_count,write drafts of legislative proposals,0,Administrative_Support
APAC,onet_task,0,onet_task_count,communicate research or project results to other professionals or the public or teach related courses,0,Education_Training
APAC,onet_task,0,onet_task_count,classify,0,Administrative_Support
APAC,onet_task,0,onet_task_count,analyze and evaluate security operations to identify risks or opportunities for improvement through auditing,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct searches to find needed information,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prescribe individualized exercise programs,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,apply mathematical or statistical techniques to address practical issues in finance,0,Financial_Services
APAC,onet_task,0,onet_task_count,organize information for publication and for other means of dissemination,0,Business_Management
APAC,onet_task,0,onet_task_count,evaluate the potential of new product developments or market opportunities,0,Financial_Services
APAC,onet_task,0,onet_task_count,perform or evaluate research,0,Research_Analysis
APAC,onet_task,0,onet_task_count,study,0,Research_Analysis
APAC,onet_task,0,onet_task_count,examine immigration applications,0,Research_Analysis
APAC,onet_task,0,onet_task_count,prepare documentation or presentations,0,Administrative_Support
APAC,onet_task,0,onet_task_count,complete models and simulations,0,Administrative_Support
APAC,onet_task,0,onet_task_count,diagnose,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,write,0,Administrative_Support
APAC,onet_task,0,onet_task_count,use computers,0,Administrative_Support
APAC,onet_task,0,onet_task_count,store,0,Administrative_Support
APAC,onet_task,0,onet_task_count,counsel individuals and groups regarding problems,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,present and explain proposals,0,Administrative_Support
APAC,onet_task,0,onet_task_count,interpret data on price,0,Administrative_Support
APAC,onet_task,0,onet_task_count,research production topics using the internet,0,Research_Analysis
APAC,onet_task,0,onet_task_count,evaluate curricula,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop factors such as themes,0,Administrative_Support
APAC,onet_task,0,onet_task_count,write humorous material for publication,0,Administrative_Support
APAC,onet_task,0,onet_task_count,read manuals,0,Administrative_Support
APAC,onet_task,0,onet_task_count,test programs or databases,0,Software_Development
APAC,onet_task,0,onet_task_count,review published materials and recommend revisions or changes in scope,0,Administrative_Support
APAC,onet_task,0,onet_task_count,formulate mathematical or simulation models of problems,0,Administrative_Support
APAC,onet_task,0,onet_task_count,collaborate with system architects,0,Software_Development
APAC,onet_task,0,onet_task_count,create debt management plans,0,Business_Management
APAC,onet_task,0,onet_task_count,compute dimensions,0,Administrative_Support
APAC,onet_task,0,onet_task_count,manipulate and enhance scanned or digital images to create desired effects,0,Creative_Communications
APAC,onet_task,0,onet_task_count,use the computer in the analysis and solution of business problems,0,Research_Analysis
APAC,onet_task,0,onet_task_count,extend existing software programs,0,Software_Development
APAC,onet_task,0,onet_task_count,perform initial debugging procedures by reviewing configuration files,0,Software_Development
APAC,onet_task,0,onet_task_count,analyze organizational,0,Research_Analysis
APAC,onet_task,0,onet_task_count,collect business intelligence data from available industry reports,0,Business_Management
APAC,onet_task,0,onet_task_count,retrieve,0,Administrative_Support
APAC,onet_task,0,onet_task_count,conduct research in a particular field of knowledge and publish findings in professional journals,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct research in a particular field of knowledge and present findings in professional journals,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct research in a particular field of knowledge and publish findings in books,0,Research_Analysis
APAC,onet_task,0,onet_task_count,design security policies,0,Creative_Communications
APAC,onet_task,0,onet_task_count,consult with users,0,Administrative_Support
APAC,onet_task,0,onet_task_count,design electronic components,0,Creative_Communications
APAC,onet_task,0,onet_task_count,develop and organize training manuals,0,Business_Management
APAC,onet_task,0,onet_task_count,document computer security and emergency measures policies,0,Administrative_Support
APAC,onet_task,0,onet_task_count,recommend strategies for clients to meet their financial goals,0,Financial_Services
APAC,onet_task,0,onet_task_count,monitor database performance and perform any necessary maintenance,0,Administrative_Support
APAC,onet_task,0,onet_task_count,plan and conduct activities for a balanced program of instruction,0,Education_Training
APAC,onet_task,0,onet_task_count,interpret and analyze policies,0,Research_Analysis
APAC,onet_task,0,onet_task_count,analyze large molecular datasets such as raw microarray data,0,Research_Analysis
APAC,onet_task,0,onet_task_count,organize material and complete writing assignment according to set standards regarding order,0,Business_Management
APAC,onet_task,0,onet_task_count,determine supplementary virtual features,0,Administrative_Support
APAC,onet_task,0,onet_task_count,advise clients on market conditions,0,Financial_Services
APAC,onet_task,0,onet_task_count,write programs in the language of a machine's controller and store programs on media such as punch tapes,0,Creative_Communications
APAC,onet_task,0,onet_task_count,instruct individuals in career development techniques such as job search and application strategies,0,Education_Training
APAC,onet_task,0,onet_task_count,locate library materials for patrons,0,Administrative_Support
APAC,onet_task,0,onet_task_count,explain general financial topics to clients,0,Financial_Services
APAC,onet_task,0,onet_task_count,install and configure new equipment,0,Administrative_Support
APAC,onet_task,0,onet_task_count,instruct through lectures,0,Education_Training
APAC,onet_task,0,onet_task_count,reformat documents,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare detailed workflow charts and diagrams that describe input,0,Creative_Communications
APAC,onet_task,0,onet_task_count,consult with customers or other departments on project status,0,Customer_Service
APAC,onet_task,0,onet_task_count,provide private instruction to individual or small groups of students to improve academic performance,0,Education_Training
APAC,onet_task,0,onet_task_count,educate patients and family members about mental health and medical conditions,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,determine which topics to research,0,Research_Analysis
