region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight
APAC,request,0,request_count,"Help write, debug, optimize, and explain SQL queries",548.0,sum,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.2261745537038073
APAC,request,0,request_count,Provide software development methodology and architecture guidance,548.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,Provide web development technical guidance and programming assistance,545.0,sum,"AU,ID,IN,JP,KR,MY,PH,PK,TH,TW,VN",0.2406443171237975
APAC,request,0,request_count,Get comprehensive programming assistance and collaborative coding support,540.0,sum,"AU,ID,IN,JP,KR,TH,TW,VN",0.2165695172805637
APAC,request,0,request_count,Fix React API integration and backend connectivity issues,533.0,sum,"ID,IN,KR,LK,NP,PH,PK,VN",0.1629735384564341
APAC,request,0,request_count,"Explain programming concepts, syntax, and code functionality",527.0,sum,"AU,ID,IN,JP,KR,SG,TH,TW,VN",0.2221423876146456
APAC,request,0,request_count,Help troubleshoot web application errors and API connectivity issues,527.0,sum,"AU,ID,IN,JP,KR,LK,PK,TH,TW,VN",0.2301092593629405
APAC,request,0,request_count,Build functional web applications and interactive HTML tools,526.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,"Help with C++ programming tasks, debugging, and implementation",524.0,sum,"AU,BD,IN,JP,KR,PK,SG,TW,VN",0.2038250108346967
APAC,request,0,request_count,Provide guidance on AI coding tools and setup assistance,519.0,sum,"AU,IN,JP,KR,PH,PK,TH,TW,VN",0.2168898925239555
APAC,request,0,request_count,Modify existing React components for enhanced functionality and structure,517.0,sum,"ID,IN,KR,LK,NP,PK,TH,VN",0.166233278796965
APAC,request,0,request_count,Develop and modify React Native mobile applications and components,514.0,sum,"ID,IN,KR,LK,PH,PK,VN",0.1607723842761074
APAC,request,0,request_count,Develop and debug computer vision AI systems and implementation code,510.0,sum,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.2261745537038073
APAC,request,0,request_count,Help develop comprehensive software testing scripts and frameworks,506.0,sum,"AU,ID,IN,JP,KR,PH,PK,TW,VN",0.2229148133632764
APAC,request,0,request_count,Explain Python programming concepts and provide educational guidance,503.0,sum,"AU,ID,IN,JP,KR,SG,TH,TW,VN",0.2221423876146456
APAC,request,0,request_count,Help resolve authentication and login access issues,496.0,sum,"AU,ID,IN,JP,KR,MY,PH,PK,TH,TW,VN",0.2406443171237975
APAC,request,0,request_count,Create specific data visualizations and charts using programming code,491.0,sum,"AU,ID,IN,JP,KR,MY,PH,TH,TW,VN",0.2310392807005538
APAC,request,0,request_count,Debug and troubleshoot failing software applications and system errors,489.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,Refactor and optimize existing code for better structure and performance,485.0,sum,"AU,ID,IN,JP,KR,PK,TH,VN",0.2161382030370328
APAC,request,0,request_count,Implement OAuth authentication and API token management systems,481.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,Modify existing React components to change behavior and functionality,476.0,sum,"ID,IN,JP,KR,NP,PK,TH,VN",0.1988960014266548
APAC,request,0,request_count,Help develop image processing and management software applications,474.0,sum,"AU,ID,IN,JP,KR,LK,PK,TH,VN",0.220072908696166
APAC,request,0,request_count,Help with database migration tasks and resolving migration errors,468.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,Debug and fix React Native mobile app development errors,466.0,sum,"ID,IN,KR,PK,VN",0.1474285998668732
APAC,request,0,request_count,Help design and implement mobile app UI layouts and responsive interfaces,456.0,sum,"ID,IN,JP,KR,LK,PH,PK,TH,VN",0.2100386316555623
APAC,request,0,request_count,Provide comprehensive cloud computing guidance and technical expertise,455.0,sum,"AU,IN,JP,KR,SG,TH,TW,VN",0.2034486476846927
APAC,request,0,request_count,Generate and modify complete JavaScript code implementations,449.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,Help develop digital design tools and interactive creative applications,441.0,sum,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.2261745537038073
APAC,request,0,request_count,Help with numerical computations and programming number formatting tasks,426.0,sum,"AU,ID,IN,JP,KR,PH,TH,TW,VN",0.2259785960306647
APAC,request,0,request_count,Create and improve web scraping scripts for automated data extraction,424.0,sum,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.2261745537038073
APAC,request,0,request_count,Build complete React applications and websites from scratch,423.0,sum,"ID,IN,JP,KR,PK,VN",0.1840260281556961
APAC,request,0,request_count,Help develop and troubleshoot email system functionality and integrations,420.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,VN",0.2255472817871339
APAC,request,0,request_count,"Fix, modify, and complete existing Python code files and scripts",419.0,sum,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.2261745537038073
APAC,request,0,request_count,"Help with Vue.js component development, debugging, and enhancement tasks",419.0,sum,"AU,ID,IN,JP,KR,PH,TH,TW,VN",0.2259785960306647
APAC,request,0,request_count,Help troubleshoot software installation and package management errors,417.0,sum,"AU,ID,IN,JP,KR,SG,TH,TW,VN",0.2221423876146456
APAC,request,0,request_count,Troubleshoot Docker container deployment and configuration issues,417.0,sum,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.2261745537038073
APAC,request,0,request_count,Help with repository hosting platform setup and management tasks,414.0,sum,"AU,IN,JP,KR,PK,TH,VN",0.1974444631070799
APAC,request,0,request_count,Debug and fix broken features in games and software applications,406.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,Explain neural network architectures and implement deep learning concepts,404.0,sum,"AU,ID,IN,JP,KR,SG,TW",0.1984304723513054
APAC,request,0,request_count,Debug and fix machine learning model training and inference errors,402.0,sum,"AU,ID,IN,JP,KR,PK,SG,TW,VN",0.2190786049472573
APAC,request,0,request_count,Debug and fix PHP programming errors and bugs,402.0,sum,"ID,IN,JP,PH,PK,TH,VN",0.1695199762777166
APAC,request,0,request_count,Build comprehensive e-commerce systems and platform integrations,401.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,VN",0.2255472817871339
APAC,request,0,request_count,Debug and fix broken functionality in web applications and websites,401.0,sum,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.2261745537038073
APAC,request,0,request_count,Create complete HTML web pages and website templates from scratch,399.0,sum,"ID,IN,JP,KR,LK,PH,PK,TH,VN",0.2100386316555623
APAC,request,0,request_count,Help modify database schemas and SQL scripts for table structure changes,394.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.2355836324539084
APAC,request,0,request_count,Provide TypeScript development assistance and code guidance,393.0,sum,"AU,ID,IN,JP,KR,TH,VN",0.2065331666137892
APAC,request,0,request_count,Help with low-level systems programming and reverse engineering tasks,392.0,sum,"AU,BD,IN,JP,KR,TW,VN",0.1886471040773711
APAC,request,0,request_count,Help write and modify specific SQL queries for data retrieval and analysis,387.0,sum,"AU,ID,IN,JP,KR,PH,SG,TH,TW,VN",0.2315514663647467
APAC,request,0,request_count,Fix mobile and web application UI layout and display issues,383.0,sum,"ID,IN,JP,KR,PH,PK,VN",0.1934351069057972
APAC,request,0,request_count,Debug and fix payment processing and financial system technical issues,378.0,sum,"ID,IN,JP,KR,LK,PH,PK,TH,VN",0.2100386316555623
APAC,request,0,request_count,Help with Docker development workflows and containerization setups,377.0,sum,"AU,ID,IN,JP,KR,TH,TW,VN",0.2165695172805637
APAC,request,0,request_count,Fix and improve video game development code and features,374.0,sum,"AU,ID,IN,JP,KR,PH,TH,TW,VN",0.2259785960306647
APAC,request,0,request_count,"Convert, implement, or create web components using Tailwind CSS",366.0,sum,"ID,IN,LK,PH,PK,VN",0.1241884345573948
APAC,request,0,request_count,Provide comprehensive SEO optimization services for business websites,365.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH,VN",0.2255472817871339
APAC,request,0,request_count,Develop academic management systems and educational databases,364.0,sum,"AU,ID,IN,JP,KR,PH,TH,VN",0.2159422453638902
APAC,request,0,request_count,Help with embedded systems programming and industrial automation projects,362.0,sum,"AU,ID,IN,JP,KR,TH,TW,VN",0.2165695172805637
APAC,request,0,request_count,Help with Python data analysis and processing tasks,360.0,sum,"AU,ID,IN,JP,KR,TH,TW",0.2055264211078555
APAC,request,0,request_count,Design enterprise software architecture and create technical documentation,354.0,sum,"AU,ID,IN,JP,KR,TH,VN",0.2065331666137892
APAC,request,0,request_count,Help with Python environment setup and configuration troubleshooting,354.0,sum,"AU,IN,JP,KR,PK,SG,TH,TW,VN",0.2130536841079364
APAC,request,0,request_count,Help develop and deploy full-stack Node.js web applications,354.0,sum,"ID,IN,JP,KR,PK,TH,VN",0.1966948472463281
APAC,request,0,request_count,"Help with robotics programming, control systems, and hardware integration",346.0,sum,"AU,IN,JP,KR,LK,TH,TW,VN",0.2018104830097439
APAC,request,0,request_count,Debug and fix complex software system failures and technical issues,344.0,sum,"AU,ID,IN,JP,KR,TW",0.1928576020172235
APAC,request,0,request_count,Debug and fix file upload functionality issues,339.0,sum,"AU,ID,IN,JP,KR,PH,VN",0.2032734262732583
APAC,request,0,request_count,Help organize and configure software project files and structures,335.0,sum,"AU,ID,IN,JP,KR,TW,VN",0.2039006981899317
APAC,request,0,request_count,Help with video processing programming and technical development tasks,332.0,sum,"AU,ID,IN,JP,KR,PK,TW,VN",0.2135057346131754
APAC,request,0,request_count,Help with Angular application development and troubleshooting,329.0,sum,"AU,IN,PK,TH,VN",0.1242630850995444
APAC,request,0,request_count,Debug and fix Java/Spring Boot application errors and configuration issues,326.0,sum,"IN,JP,KR,LK,TW,VN",0.1696983081284072
APAC,request,0,request_count,Provide Laravel framework development assistance and troubleshooting,325.0,sum,"BD,ID,IN,JP,PH,PK",0.1492482068317688
APAC,request,0,request_count,Fix and debug system administration shell scripts and automation tools,319.0,sum,"AU,IN,JP,KR,TH,TW,VN",0.1978757773506108
APAC,request,0,request_count,Help with Windows desktop software development and system configuration,319.0,sum,"AU,IN,JP,KR,TH,TW",0.1868326811779026
APAC,request,0,request_count,Design and improve authentication UI components and login pages,319.0,sum,"ID,IN,PH,PK,TH,VN",0.1329225479888936
APAC,request,0,request_count,"Help with date calculations, formatting, and datetime programming tasks",314.0,sum,"AU,ID,IN,JP,KR,PH,TH,VN",0.2159422453638902
APAC,request,0,request_count,Help with GIS software and geospatial data analysis tasks,308.0,sum,"AU,ID,IN,JP,KR,PK,TH",0.2050951068643247
APAC,request,0,request_count,Help with 3D modeling programming and interactive graphics development,303.0,sum,"AU,ID,IN,JP,KR,TW,VN",0.2039006981899317
APAC,request,0,request_count,Help with AWS cloud infrastructure development and troubleshooting,296.0,sum,"AU,IN,JP,KR,VN",0.1751706075932043
APAC,request,0,request_count,Conduct performance evaluations and create assessment frameworks,290.0,sum,"AU,ID,IN,JP,KR,PK,TH,VN",0.2161382030370328
APAC,request,0,request_count,Debug and fix messaging platform bots and chatbots,285.0,sum,"ID,IN,JP,KR,PK,TH,VN",0.1966948472463281
APAC,request,0,request_count,Help install and configure development tools and coding environments,284.0,sum,"AU,IN,JP,KR,TW,VN",0.1852069582599788
APAC,request,0,request_count,Provide biblical study assistance and theological analysis of scriptures,284.0,sum,"AU,ID,IN,JP,KR,PH",0.1922303301005501
APAC,request,0,request_count,Write and debug game development scripts and code,284.0,sum,"AU,ID,IN,JP,KR,PH,TH,VN",0.2159422453638902
APAC,request,0,request_count,Help with Swift and SwiftUI iOS app development and debugging,275.0,sum,"IN,JP,KR,PK,TW,VN",0.1753686388925177
APAC,request,0,request_count,Debug and fix failing unit tests and improve test code quality,267.0,sum,"AU,IN,JP,KR,VN",0.1751706075932043
APAC,request,0,request_count,Provide information about AI service pricing and subscription plans,267.0,sum,"AU,IN,JP,KR,VN",0.1751706075932043
APAC,request,0,request_count,Help with digital advertising campaign management and optimization,262.0,sum,"AU,ID,IN,JP,KR,PH,PK,TH",0.2145041856144258
APAC,request,0,request_count,Implement specific web application frontend features and UI modifications,259.0,sum,"AU,ID,IN,JP,KR,PH,PK",0.2018353665237938
APAC,request,0,request_count,Help configure and deploy infrastructure automation and CI/CD pipelines,253.0,sum,"AU,IN,JP,KR,TH,VN",0.1878394266838363
APAC,request,0,request_count,Optimize slow database queries and improve SQL performance,253.0,sum,"AU,IN,JP,KR,TW,VN",0.1852069582599788
APAC,request,0,request_count,"Debug and fix video playback, streaming, and processing technical issues",250.0,sum,"AU,IN,JP,KR,PK,VN",0.184775644016448
APAC,request,0,request_count,"Help with GPU computing, CUDA programming, and hardware acceleration setup",247.0,sum,"AU,IN,JP,KR,SG,TW",0.1797367324213525
APAC,request,0,request_count,Help troubleshoot Node.js and npm installation and configuration errors,242.0,sum,"IN,JP,KR,TW,VN",0.165763602469274
APAC,request,0,request_count,Help manage active software development projects and task workflows,241.0,sum,"AU,IN,JP,KR,PH",0.1735365901705972
APAC,request,0,request_count,Help with Java Spring Boot application development and troubleshooting,241.0,sum,"IN,KR,VN",0.1191298235136766
APAC,request,0,request_count,"Help with time calculations, duration tracking, and timer programming",235.0,sum,"AU,ID,IN,JP,KR,TW",0.1928576020172235
APAC,request,0,request_count,Refactor and debug existing Python production codebases,233.0,sum,"IN,JP,KR,TW,VN",0.165763602469274
APAC,request,0,request_count,Explain concurrent programming concepts and multithreading implementation,216.0,sum,"AU,IN,JP,KR,TW,VN",0.1852069582599788
APAC,request,0,request_count,Help with Kubernetes deployment configuration and troubleshooting,215.0,sum,"IN,JP,KR,VN",0.1557272518024995
APAC,request,0,request_count,Help debug and develop Django web applications,214.0,sum,"IN,JP,KR,PK",0.154289192053035
APAC,request,0,request_count,"Identify objects, people, plants, or items shown in provided images",210.0,sum,"AU,ID,IN,JP,KR,TH,TW",0.2055264211078555
APAC,request,0,request_count,Help implement cryptographic algorithms and encryption solutions,209.0,sum,"AU,ID,IN,JP,KR,TW",0.1928576020172235
APAC,request,0,request_count,Help implement search and filtering functionality in software applications,199.0,sum,"ID,IN,JP,KR,PK,VN",0.1840260281556961
APAC,request,0,request_count,Help debug and implement specific game programming mechanics and systems,197.0,sum,"AU,IN,JP,KR,PH,TW,VN",0.1946160370100799
APAC,request,0,request_count,Provide startup funding and venture capital guidance,186.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Solve computational geometry and spatial algorithm programming problems,183.0,sum,"AU,IN,JP,KR,TW",0.1741638620872706
APAC,request,0,request_count,Compare AI models and explain their differences and capabilities,181.0,sum,"IN,JP,KR,TW",0.1547205062965658
APAC,request,0,request_count,"Help with URL routing, redirects, and web development configuration",178.0,sum,"AU,ID,IN,JP,KR,TW",0.1928576020172235
APAC,request,0,request_count,Help build and troubleshoot video streaming and camera system applications,165.0,sum,"ID,IN,JP,KR",0.1633778955597442
APAC,request,0,request_count,Help with technical color programming and color code implementation,163.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Explain HTTP protocols and troubleshoot web API communication systems,161.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Help debug and optimize bioinformatics analysis pipelines and code,159.0,sum,"AU,IN,JP,KR,TW",0.1741638620872706
APAC,request,0,request_count,"Help with keyboard shortcuts, input devices, and interface programming",159.0,sum,"IN,JP,KR,TH",0.1573529747204233
APAC,request,0,request_count,Provide information about software versions and version management,157.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Debug and develop Flask web applications and fix technical issues,157.0,sum,"IN,KR,PK",0.1176917637642121
APAC,request,0,request_count,"Help with Firebase development, debugging, and integration tasks",149.0,sum,"IN,JP,KR,PH,PK",0.1636982708031361
APAC,request,0,request_count,Debug and optimize graphics shaders and visual effects,146.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,"Troubleshoot SSH connections, authentication, and remote server access",145.0,sum,"AU,IN,JP,KR,TW",0.1741638620872706
APAC,request,0,request_count,Debug and fix MATLAB code for engineering and scientific applications,144.0,sum,"AU,IN,JP,KR,TW",0.1741638620872706
APAC,request,0,request_count,Implement and fix scrolling functionality in web and mobile applications,144.0,sum,"ID,IN,JP",0.1267939458410316
APAC,request,0,request_count,Help develop and debug time series forecasting and prediction models,137.0,sum,"AU,ID,IN,JP,KR",0.182821251350449
APAC,request,0,request_count,Help identify and remove duplicate data records across databases and files,136.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Help with Python GUI development and framework conversion projects,130.0,sum,"ID,IN,JP,KR",0.1633778955597442
APAC,request,0,request_count,Get HVAC and cooling system troubleshooting and optimization advice,129.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Help diagnose email security threats and verify communication legitimacy,126.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Develop web applications with competitive tracking and scoring systems,126.0,sum,"IN,JP,KR,VN",0.1557272518024995
APAC,request,0,request_count,"Help with graph theory, programming, databases, and visualization problems",122.0,sum,"AU,IN,KR",0.1275300831316732
APAC,request,0,request_count,Provide guidance on immigration applications and citizenship procedures,102.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Help with Rust programming tasks and debugging,101.0,sum,"IN,JP,KR",0.1446841556297913
APAC,request,0,request_count,Translate and format video scripts with dialogue preservation rules,97.0,sum,"IN,JP,KR",0.1446841556297913
APAC,request,0,request_count,Modify and debug statistical analysis code for research projects,90.0,sum,"AU,IN,JP,KR",0.1641275114204961
APAC,request,0,request_count,Debug and fix R programming code errors and technical issues,76.0,sum,"AU,JP,KR",0.0926247337982403
APAC,request,0,request_count,Debug and optimize computational physics simulation codes,76.0,sum,"IN,JP,KR",0.1446841556297913
APAC,request,0,request_count,"Help with printer setup, troubleshooting, and print software development",75.0,sum,"AU,ID,IN",0.1096398733429134
APAC,request,0,request_pct,Debug and fix errors in existing React applications,2.418294040271173,count_based_composition,"AU,BD,ID,IN,JP,KR,LK,MY,NP,PH,PK,TH,VN",0.2401839721138752
APAC,request,0,request_pct,"Help with PDF file processing, coding, and document operations",1.6782064439658289,count_based_composition,"AU,BD,ID,IN,JP,KR,LK,NP,NZ,PH,PK,SG,TH,TW,VN",0.254513765767335
APAC,request,0,request_pct,Debug and fix errors in existing Python code,1.5163122822740347,count_based_composition,"AU,BD,ID,IN,JP,KR,MY,PH,PK,SG,TH,TW,VN",0.2496573332752718
APAC,request,0,request_pct,Debug and fix software bugs in existing applications,1.4353652014281377,count_based_composition,"AU,BD,ID,IN,JP,KR,MY,NP,PH,PK,SG,TH,TW,VN",0.2518584874555984
APAC,request,0,request_pct,Fix styling and layout issues in React components,1.341408768303436,count_based_composition,"BD,ID,IN,JP,KR,LK,NP,PH,PK,TH,VN",0.2156799316532814
APAC,request,0,request_pct,Debug and fix API integrations and third-party service connections,1.3009352278804873,count_based_composition,"AU,ID,IN,JP,KR,LK,NP,PH,PK,TH,TW,VN",0.2417194922933683
APAC,request,0,request_pct,Solve algorithmic programming problems and competitive coding challenges,1.292262326361284,count_based_composition,"AU,BD,IN,JP,KR,PK,SG,TH,TW,VN",0.2164938299253287
APAC,request,0,request_pct,Debug and fix JavaScript syntax and runtime errors,1.2575707202844713,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,TH,TW,VN",0.2445790227829307
APAC,request,0,request_pct,Troubleshoot and fix database errors and SQL query failures,1.2402249172460647,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,TH,TW,VN",0.2445790227829307
APAC,request,0,request_pct,Provide mobile app development strategy and high-level technical guidance,1.1708417050924387,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,SG,TH,TW,VN",0.2501518931170126
APAC,request,0,request_pct,Debug and fix compilation errors and syntax bugs in programming code,1.1592778364001677,count_based_composition,"AU,ID,IN,JP,KR,MY,PH,PK,SG,TH,TW,VN",0.2462171874578794
APAC,request,0,request_pct,Write complete video scripts for YouTube and online video content,1.1318136482560242,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,VN",0.2255472817871339
APAC,request,0,request_pct,"Help with database design, architecture, implementation, and management",1.1289226810829562,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,TH,TW,VN",0.2445790227829307
APAC,request,0,request_pct,Review and improve existing React application code and components,1.1289226810829562,count_based_composition,"AU,BD,ID,IN,JP,KR,LK,NP,PH,PK,TH,VN",0.2351232874439861
APAC,request,0,request_pct,Debug and fix existing trading bot code and functionality,1.1144678452176175,count_based_composition,"AU,ID,IN,JP,KR,MY,PK,SG,TH,TW,VN",0.2368081087077783
APAC,request,0,request_pct,Build and develop AI chatbot systems and conversational applications,1.1115768780445499,count_based_composition,"AU,ID,IN,JP,KR,MY,PK,SG,TH,VN",0.2267717580410038
APAC,request,0,request_pct,"Help with API development, implementation, integration, and usage",1.0783307555542707,count_based_composition,"AU,ID,IN,JP,KR,MY,PH,PK,SG,TH,TW,VN",0.2462171874578794
APAC,request,0,request_pct,Enhance React component visual design and aesthetics,1.063875919688932,count_based_composition,"BD,ID,IN,JP,KR,LK,NP,PK,VN",0.1936020338125483
APAC,request,0,request_pct,Fix web application UI bugs and functionality issues,1.027738830025585,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,SG,TH,TW,VN",0.2501518931170126
APAC,request,0,request_pct,Help with comprehensive Java programming development and learning tasks,1.0118385105737124,count_based_composition,"AU,ID,IN,JP,KR,LK,PH,TH,TW,VN",0.2299133016897979
APAC,request,0,request_pct,Help troubleshoot git operations and GitHub repository management,0.9453462655931543,count_based_composition,"AU,ID,IN,JP,KR,PK,SG,TH,TW,VN",0.2317474240378893
